"_id","id","artists","metascore","release_date","sort_no","summary","title","user_score","Unnamed: 0","track_id","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre"
"ObjectId(""67ffc98ecede12a7f934df5e"")",1509,"50 Cent",73,"February 6, 2003",7435,"If you're even reading this, you most likely already know the life story of Queens' Curtis Jackson (aka 50 Cent), whose first attempt at rap stardom in the mid 1990s ended in a brutal attack that almost cost him his life. In recent years, however, 50 Cent was lucky enough to hook up with Eminem (who signed him) and producer Dr. Dre, which resulted in a track on the 8 Mile soundtrack and now this, his much-anticipated first full-length release.","Get Rich Or Die Tryin'","8.5",51652,"7iL6o9tox1zgHpKUfh9vuC","Get Rich Or Die Tryin'","In Da Club",83,193466,true,0.899,0.713,6,-2.752,0,0.366,0.255,0,0.0708,0.777,90.051,4,"hip-hop"
"ObjectId(""67ffc98ecede12a7f934df5f"")",38083,"The Streets",73,"July 10, 2020",7416,"The first full-length release in nearly 10 years for the British rapper features guest appearances from Oscar #Worldpeace, Hak Baker, Dapz on the Map, Donae'O, ELIZA, Greentea Peng, Rob Harvey, IDLES, Kasien, Jimothy Lacoste, Chris Lorenzo, Ms Banks, Jesse James Solomon, and Tame Impala.","None of Us Are Getting out of This Life Alive","8",38666,"1R0Xm5tmiMdVfcbb5ESukB","Don't Mug Yourself","Don't Mug Yourself - Video Edit",27,176399,false,0.825,0.56,1,-7.343,1,0.235,0.0906,0,0.0858,0.961,90.021,4,"garage"
"ObjectId(""67ffc98ecede12a7f934df60"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",71927,"1I3EjtaIQz2zzDE1aeiUEz","deep fake","deep fake",63,213871,true,0.505,0.854,6,-4.167,0,0.0851,0.000101,0.00325,0.0556,0.319,96.023,4,"metal"
"ObjectId(""67ffc98ecede12a7f934df61"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72096,"5wTfzzRW8ddRdgW2kASbox","when we were young","when we were young",62,193886,false,0.443,0.938,8,-3.01,1,0.106,0.0000442,0.00000571,0.32,0.439,169.995,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df62"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72119,"75R95k0ICuZBFVEjBauOtt","Holy Hell","Doomsday",59,248880,false,0.523,0.979,2,-4.214,1,0.159,0.0000262,0.0000256,0.153,0.179,125.038,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df63"")",1013,"Eels",73,"June 3, 2003",7433,"The Eels fifth album finds head Eel Mark Oliver Everett (aka ""E"") injecting more humor into his otherwise dark alt-rock tunes.","Shootenanny!","8.6",2696,"6k9oA3gIxOIOFIUQCPaubQ","Christmas Rock 2022","Everything's Gonna Be Cool This Christmas",0,170949,false,0.393,0.893,3,-6.955,1,0.0605,0.00118,0.000278,0.135,0.756,156.326,4,"alt-rock"
"ObjectId(""67ffc98ecede12a7f934df64"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",71637,"5ofoB8PFmocBXFBEWVb6Vz","For Those That Wish To Exist","Animals",67,244364,true,0.532,0.759,1,-3.842,0,0.0319,0.000123,0.02,0.073,0.293,95.01,4,"metal"
"ObjectId(""67ffc98ecede12a7f934df65"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72230,"2XdcUAsMCuNMaWLmXIhdjW","For Those That Wish To Exist","Dead Butterflies",56,242407,false,0.433,0.863,3,-4.941,0,0.0565,0.00148,0.00342,0.0931,0.425,125.021,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df66"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72081,"1I3EjtaIQz2zzDE1aeiUEz","deep fake","deep fake",63,213871,true,0.505,0.854,6,-4.167,0,0.0851,0.000101,0.00325,0.0556,0.319,96.023,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df67"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72030,"5ofoB8PFmocBXFBEWVb6Vz","For Those That Wish To Exist","Animals",67,244364,true,0.532,0.759,1,-3.842,0,0.0319,0.000123,0.02,0.073,0.293,95.01,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df68"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72238,"6AVoiK1AVLnDjwCrUJL2rF","a new moral low ground","deep fake",51,213871,true,0.503,0.855,1,-4.186,0,0.0894,0.000103,0.00345,0.0558,0.311,95.986,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df69"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72181,"06BRkkaJsqM9i6VZKDvUlK","For Those That Wish To Exist","Black Lungs",58,231161,true,0.462,0.932,1,-3.933,1,0.0952,0.000139,0.0000702,0.226,0.46,90.496,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df6a"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72278,"2PIMvIwLS16zr5EBYss3pF","tear gas","tear gas",58,257903,true,0.51,0.874,1,-3.557,1,0.0402,0.0000454,0.00000204,0.335,0.336,85.985,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df6b"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72285,"21fFP56Ij422EpG1c0Lrqf","a new moral low ground","tear gas",49,257903,true,0.51,0.875,1,-3.556,1,0.0398,0.0000454,0.00000218,0.342,0.322,85.985,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df6c"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72292,"2PTP5F8LJomTlxciEwjMmc","a new moral low ground","when we were young",47,193886,false,0.441,0.938,8,-3.011,1,0.109,0.0000453,0.00000757,0.325,0.409,170.047,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df6d"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72329,"3VGheGbJrEnGvwteXNBDNt","Holy Hell","Hereafter",55,255586,false,0.513,0.973,6,-4.115,0,0.0849,0.0000458,0.00326,0.224,0.159,121.018,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df6e"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72369,"50xyeJL2Hs9FDgtI1ROeB0","Holy Hell","Royal Beggars",52,241586,false,0.376,0.87,11,-4.566,0,0.0578,0.000269,0.000373,0.128,0.132,178.111,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df6f"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72324,"0d2mj7p92bZEckjowsc1a4","For Those That Wish To Exist","Meteor",55,241034,false,0.429,0.957,1,-3.069,0,0.107,0.000212,0.00000187,0.0682,0.249,136.142,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df70"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72426,"7mfMTQ21RSVhUw778ymlyV","the classic symptoms of a broken spirit","deep fake",0,213871,true,0.496,0.856,1,-4.169,0,0.0862,0.000109,0.00285,0.056,0.299,96.025,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df71"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72427,"46xcK3IlceaiXFuzOaLysR","the classic symptoms of a broken spirit","spit the bone",0,212479,false,0.323,0.85,1,-3.273,1,0.112,0.0000377,0.00303,0.128,0.361,124.597,3,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df72"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72429,"12lkUbhW7B4dZ46xHoT9Sj","the classic symptoms of a broken spirit","doomscrolling",0,261568,false,0.479,0.959,3,-2.929,0,0.0986,0.000101,0.000539,0.344,0.357,119.976,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df73"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72430,"1nXWhLumXogqFeijfa1uJd","the classic symptoms of a broken spirit","be very afraid",0,260034,true,0.472,0.92,1,-5.141,1,0.186,0.000167,0.00436,0.498,0.266,105.128,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df74"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72432,"1Ho5lI6FHNyG8H7UW5kSrs","the classic symptoms of a broken spirit","living is killing us",0,221406,true,0.469,0.849,0,-3.157,1,0.0527,0.0000223,0.000212,0.571,0.266,94.962,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df75"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72076,"2LqlhqFm6R4b455OGfsU81","a new moral low ground","a new moral low ground",62,211848,false,0.376,0.937,4,-3.427,0,0.152,0.000608,0.00145,0.329,0.197,178.139,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df76"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72436,"1NDLQvcwBgWn4Il3ex0kkH","the classic symptoms of a broken spirit","born again pessimist",0,211394,true,0.473,0.9,1,-3.39,0,0.104,0.0000668,0.000217,0.0615,0.468,151.988,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df77"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72438,"7Igb2aGtzSlisOgXbjmdZW","the classic symptoms of a broken spirit","tear gas",0,257903,true,0.509,0.878,1,-3.57,1,0.0411,0.0000452,0.00000263,0.365,0.354,86.009,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df78"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72433,"3Pysg3zpSc34Aj08HPbl78","the classic symptoms of a broken spirit","burn down my house",0,259143,false,0.424,0.823,1,-4.472,0,0.0398,0.000181,0.000496,0.338,0.423,83.473,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df79"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72441,"2XNJNwSOq8tLWhQ5a9sGBb","the classic symptoms of a broken spirit","a new moral low ground",0,211848,false,0.469,0.937,4,-3.427,0,0.0773,0.00061,0.00176,0.329,0.198,89.041,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df7a"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72668,"1a3ght71qSYa6wBFmmmTE2","For Those That Wish To Exist","An Ordinary Extinction",50,247664,false,0.507,0.937,1,-4.576,1,0.119,0.000724,0.00108,0.102,0.392,103.566,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df7b"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72966,"7z3Q4j4HJDSOZtbR5rbYdG","Holy Hell","Holy Hell",49,253973,true,0.537,0.972,7,-4.115,1,0.0512,0.0000892,0.00449,0.256,0.236,105.019,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df7c"")",32662,"Gorillaz",73,"June 29, 2018",7441,"The sixth full-length studio release for the Damon Albarn's animated band features guest appearances from George Benson, Jamie Principle and Snoop Dogg.","The Now Now","8",3015,"6syz0SJTv8ZNCNxaOnvMtb","Maintain Your Mojo","Clint Eastwood",3,340920,true,0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4,"alternative"
"ObjectId(""67ffc98ecede12a7f934df7d"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72975,"3XFqW9PbzMBy6wV06egJQ2","For Those That Wish To Exist","Discourse Is Dead",49,226605,false,0.484,0.925,1,-4.165,1,0.0862,0.000128,0.000238,0.0831,0.245,123.966,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df7e"")",32662,"Gorillaz",73,"June 29, 2018",7441,"The sixth full-length studio release for the Damon Albarn's animated band features guest appearances from George Benson, Jamie Principle and Snoop Dogg.","The Now Now","8",3255,"0d28khcov6AiegSCpG5TuT","Demon Days","Feel Good Inc.",84,222640,false,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4,"alternative"
"ObjectId(""67ffc98ecede12a7f934df7f"")",32662,"Gorillaz",73,"June 29, 2018",7441,"The sixth full-length studio release for the Damon Albarn's animated band features guest appearances from George Benson, Jamie Principle and Snoop Dogg.","The Now Now","8",3040,"5yug4vHY6oGqkFI80Ya5F0","Alternative Rock Mixtape","Clint Eastwood",2,340920,true,0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4,"alternative"
"ObjectId(""67ffc98ecede12a7f934df80"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72442,"7DkN4oeXv2mqyPy0sJNrus","the classic symptoms of a broken spirit","when we were young",0,193886,false,0.438,0.938,3,-3.011,0,0.121,0.0000452,0.00000805,0.325,0.407,169.868,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df81"")",32662,"Gorillaz",73,"June 29, 2018",7441,"The sixth full-length studio release for the Damon Albarn's animated band features guest appearances from George Benson, Jamie Principle and Snoop Dogg.","The Now Now","8",3506,"0q6LuUqGLUiCPP1cbdwFs3","Plastic Beach","On Melancholy Hill",78,233866,false,0.689,0.739,2,-5.81,1,0.026,0.0000151,0.509,0.064,0.578,120.423,4,"alternative"
"ObjectId(""67ffc98ecede12a7f934df82"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72658,"6w9PFIfsLZvzo09nfmqjxQ","All Our Gods Have Abandoned Us","Gone With The Wind",51,225800,false,0.421,0.942,6,-5.289,0,0.14,0.000314,0.00000104,0.0704,0.303,77.573,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df83"")",32662,"Gorillaz",73,"June 29, 2018",7441,"The sixth full-length studio release for the Damon Albarn's animated band features guest appearances from George Benson, Jamie Principle and Snoop Dogg.","The Now Now","8",51732,"6syz0SJTv8ZNCNxaOnvMtb","Maintain Your Mojo","Clint Eastwood",3,340920,true,0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4,"hip-hop"
"ObjectId(""67ffc98ecede12a7f934df84"")",32662,"Gorillaz",73,"June 29, 2018",7441,"The sixth full-length studio release for the Damon Albarn's animated band features guest appearances from George Benson, Jamie Principle and Snoop Dogg.","The Now Now","8",3851,"1RKUoGiLEbcXN4GY4spQDx","Gorillaz","Clint Eastwood",76,340920,true,0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4,"alternative"
"ObjectId(""67ffc98ecede12a7f934df85"")",32662,"Gorillaz",73,"June 29, 2018",7441,"The sixth full-length studio release for the Damon Albarn's animated band features guest appearances from George Benson, Jamie Principle and Snoop Dogg.","The Now Now","8",51747,"5yug4vHY6oGqkFI80Ya5F0","Alternative Rock Mixtape","Clint Eastwood",2,340920,true,0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4,"hip-hop"
"ObjectId(""67ffc98ecede12a7f934df86"")",24968,"Sunflower Bean",73,"February 5, 2016",7443,"The debut full-length release for the Brooklyn trio of Julia Cumming, Nick Kivlen, and Jacob Faberwas produced by Matt Molnar.","Human Ceremony","7.4",82076,"3srgB1L9XfePDOIY4DrN2K","Moment In The Sun","Moment In The Sun",53,189634,false,0.687,0.63,2,-5.13,1,0.031,0.0576,0,0.257,0.548,115.986,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934df87"")",24968,"Sunflower Bean",73,"February 5, 2016",7443,"The debut full-length release for the Brooklyn trio of Julia Cumming, Nick Kivlen, and Jacob Faberwas produced by Matt Molnar.","Human Ceremony","7.4",82210,"0yqGaBZ0r4av8o40knrpjz","Headful of Sugar","Moment In The Sun - Bonus Track",42,189634,false,0.687,0.632,2,-5.14,1,0.0309,0.0572,0,0.257,0.559,115.987,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934df88"")",8418,"Old 97's",73,"July 5, 2011",7458,"Originally planned as a double album before it was split into two albums, the second volume is also produced by Salim Nourallah.","The Grand Theatre, Vol. 2","tbd",82219,"2GTMvEjoCKe52M5936CFLO","Graveyard Whistling","Good With God",28,235577,false,0.461,0.957,5,-5.862,0,0.0724,0.000148,0.00000441,0.116,0.268,129.91,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934df89"")",8418,"Old 97's",73,"July 5, 2011",7458,"Originally planned as a double album before it was split into two albums, the second volume is also produced by Salim Nourallah.","The Grand Theatre, Vol. 2","tbd",82322,"2D3aYQHQXj6KAs6VIiwJLv","The Grand Theatre, Vol. 1","A State of Texas",25,177880,false,0.345,0.974,2,-4.687,1,0.0702,0.0000114,0.0000191,0.393,0.646,139.427,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934df8a"")",8418,"Old 97's",73,"July 5, 2011",7458,"Originally planned as a double album before it was split into two albums, the second volume is also produced by Salim Nourallah.","The Grand Theatre, Vol. 2","tbd",82624,"2ef9tIleKf7mTz4bYmvt3l","Hit By A Train: The Best Of Old 97's","Doreen",23,223506,false,0.484,0.896,0,-5.354,0,0.0333,0.0004,0.0653,0.112,0.862,138.282,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934df8b"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72961,"4B161tnzwvFCWiOfx9T8Di","For Those That Wish To Exist","Dying Is Absolutely Safe",45,299013,false,0.415,0.592,0,-10.836,0,0.0363,0.258,0.192,0.0693,0.235,114.956,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df8c"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72437,"6m1mPWWQTiOp2Daf024oCW","the classic symptoms of a broken spirit","all the love in the world",0,241040,true,0.386,0.906,7,-2.884,1,0.0916,0.0000368,0.00011,0.227,0.48,161.787,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df8d"")",11951,"Architects",73,"June 5, 2012",7436,"The fifth album for the British metalcore band includes guest appearances by Jon Green of Deez Nuts, Oli Sykes of Bring Me The Horizon, and Drew York of Stray From The Path.","Daybreaker","8.7",72524,"5OVb8VkoO9ZYG64ngOPZpW","For Those That Wish To Exist","Giving Blood",52,212063,true,0.448,0.877,1,-4.342,0,0.0633,0.000695,0.0000899,0.0556,0.199,136.984,4,"metalcore"
"ObjectId(""67ffc98ecede12a7f934df8e"")",8418,"Old 97's",73,"July 5, 2011",7458,"Originally planned as a double album before it was split into two albums, the second volume is also produced by Salim Nourallah.","The Grand Theatre, Vol. 2","tbd",82734,"4KU0aSzKcROJhrwTdt3L2C","Hit By A Train: The Best Of Old 97's","Timebomb",21,188746,false,0.292,0.95,0,-4.651,1,0.0803,0.00314,0.00422,0.297,0.33,143.115,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934df8f"")",8418,"Old 97's",73,"July 5, 2011",7458,"Originally planned as a double album before it was split into two albums, the second volume is also produced by Salim Nourallah.","The Grand Theatre, Vol. 2","tbd",82773,"5xnPzWZDowGxTQTl4RwrmC","Satellite Rides","King of All the World",22,171813,false,0.405,0.715,0,-7.362,1,0.044,0.000776,0,0.139,0.693,77.112,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934df90"")",8418,"Old 97's",73,"July 5, 2011",7458,"Originally planned as a double album before it was split into two albums, the second volume is also produced by Salim Nourallah.","The Grand Theatre, Vol. 2","tbd",82875,"6k0o7pOByFAi1LVqE0plZA","Too Far To Care","Streets of Where I'm From",22,195173,false,0.489,0.759,0,-7.216,1,0.0509,0.0105,0,0.115,0.682,149.02,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934df91"")",8418,"Old 97's",73,"July 5, 2011",7458,"Originally planned as a double album before it was split into two albums, the second volume is also produced by Salim Nourallah.","The Grand Theatre, Vol. 2","tbd",82974,"1DXTkrWs5R0WFLaE776Ath","Satellite Rides","Weightless",21,224426,false,0.528,0.423,2,-10.147,1,0.025,0.0717,0.00215,0.276,0.474,84.097,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934df92"")",8418,"Old 97's",73,"July 5, 2011",7458,"Originally planned as a double album before it was split into two albums, the second volume is also produced by Salim Nourallah.","The Grand Theatre, Vol. 2","tbd",82976,"6nu72EsxDZcJSP2B7EJiZj","Fight Songs","Valentine",21,188406,false,0.596,0.42,10,-10.584,1,0.0255,0.776,0.0103,0.094,0.431,91.899,4,"power-pop"
"ObjectId(""67ffc98ecede12a7f934df93"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",36,"62EwQLDw0dprDzuLwQ0sH1","Chill Christmas Dinner","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"acoustic"
"ObjectId(""67ffc98ecede12a7f934df94"")",2351,"The Kooks",73,"October 3, 2006",7460,"Tony Hoffer (Beck) produced this first album for the Brighton, England four-piece.","Inside In Inside Out","7.7",91975,"2VAGD3r6wODe61kJq0ZY3C","OO's Music Grandi Successi","Naive",1,206173,false,0.564,0.818,8,-6.202,0,0.0661,0.0767,0,0.0402,0.712,103.342,4,"rock"
"ObjectId(""67ffc98ecede12a7f934df95"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",39,"0adVktNVJXPZfhQe6B1NO5","sadsadchristmas","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"acoustic"
"ObjectId(""67ffc98ecede12a7f934df96"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",87,"2z2JKNU24UEngb4joR9p8f","Slow Christmas Songs 2022","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"acoustic"
"ObjectId(""67ffc98ecede12a7f934df97"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",88,"2nef44o0sjJDKB1ta4S0ub","Lonely Christmas 2022","Lonely This Christmas",0,257493,false,0.409,0.153,6,-10.74,0,0.0306,0.939,0.0000256,0.108,0.18,85.262,4,"acoustic"
"ObjectId(""67ffc98ecede12a7f934df98"")",2351,"The Kooks",73,"October 3, 2006",7460,"Tony Hoffer (Beck) produced this first album for the Brighton, England four-piece.","Inside In Inside Out","7.7",57649,"2VAGD3r6wODe61kJq0ZY3C","OO's Music Grandi Successi","Naive",1,206173,false,0.564,0.818,8,-6.202,0,0.0661,0.0767,0,0.0402,0.712,103.342,4,"indie"
"ObjectId(""67ffc98ecede12a7f934df99"")",6092,"KT Tunstall",73,"October 5, 2010",7463,"The Scottish singer-songwriter's third studio release combines country-tinged blues with bits of folk-rock and dance textures to create a contemporary, upbeat album.","Tiger Suit","8.4",98,"7DYsBLdOqz0z14tYWMt2Tn","Del gusto de mamá","Hold On",0,177613,false,0.661,0.937,4,-5.157,0,0.0979,0.322,0.00000104,0.19,0.805,105.549,4,"acoustic"
